street address,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source
"1114 BRISTOL, St. Louis, MO",38.646326,-90.19189,0.6,rooftop,1114,Bristol Ln,Saint Louis,MO,St. Louis city,63106,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"1 BROADWAY, St. Louis, MO",38.62598,-90.190408,0.9,rooftop,1,N Broadway,Saint Louis,MO,St. Louis city,63102,US,City of St Louis
"6189 KINGSBURY, St. Louis, MO",38.652961,-90.299542,0.6,rooftop,6189,Kingsbury Ave,Saint Louis,MO,St. Louis city,63130,US,City of St Louis
"3049 WHITTIER, St. Louis, MO",38.663293,-90.232051,1,rooftop,3049,Whittier St,Saint Louis,MO,St. Louis city,63115,US,City of St Louis
"8512 BROADWAY, St. Louis, MO",38.717654,-90.229009,0.9,rooftop,8512,N Broadway,Saint Louis,MO,St. Louis city,63147,US,City of St Louis
"3435 KLOCKE, St. Louis, MO",38.581996,-90.243173,1,rooftop,3435,Klocke St,Saint Louis,MO,St. Louis city,63118,US,City of St Louis
"6228 MARQUETTE, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4130 GRAND, St. Louis, MO",38.665614,-90.213138,0.5,rooftop,4130,N Grand Blvd,Saint Louis,MO,St. Louis city,63107,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3857 PAGE, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"643 CONCOURSE, St. Louis, MO",38.638236,-90.284279,1,rooftop,643,Concourse Dr,Saint Louis,MO,St. Louis city,63110,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4100 FOREST PARK, St. Louis, MO",38.635203,-90.248106,0.6,rooftop,4100,Forest Park Ave,Saint Louis,MO,St. Louis city,63108,US,City of St Louis
"5709 LABADIE, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4130 TAFT, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5942 ASTRA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"2608 THOMAS, St. Louis, MO",38.643615,-90.213193,0.6,rooftop,2608,Thomas St,Saint Louis,MO,St. Louis city,63106,US,City of St Louis
"5414 NAGEL, St. Louis, MO",38.571561,-90.293689,0.6,rooftop,5414,Nagel Ave,Saint Louis,MO,St. Louis city,63109,US,City of St Louis
"300 TUCKER, St. Louis, MO",38.629539,-90.197537,0.2,range_interpolation,300,N 12th St,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4590 MAFFITT, St. Louis, MO",38.665303,-90.246517,0.6,rooftop,4590,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"250 DE BALIVIERE, St. Louis, MO",38.646756,-90.28529,1,range_interpolation,250,De Baliviere Ave,Saint Louis,MO,St. Louis city,63112,US,TIGER/LineÂ® dataset from the US Census Bureau
"3680 MONTANA, St. Louis, MO",38.58339,-90.24763,1,rooftop,3680,Montana St,Saint Louis,MO,St. Louis city,63116,US,City of St Louis
"3338 LEOLA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3838 PARK, St. Louis, MO",38.620952,-90.243231,0.6,rooftop,3838,Park Ave,Saint Louis,MO,St. Louis city,63104,US,City of St Louis
"5004 BISCHOFF, St. Louis, MO",38.61413,-90.27017,0.6,rooftop,5004,Bischoff Ave,Saint Louis,MO,St. Louis city,63110,US,City of St Louis
"5917 DELMAR, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"6448 SOUTHWEST, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4018 PECK, St. Louis, MO",38.663539,-90.213405,1,rooftop,4018,Peck St,Saint Louis,MO,St. Louis city,63107,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3218 CALIFORNIA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5032 AUBERT, St. Louis, MO",38.686487,-90.242789,0.6,rooftop,5032,Aubert Ave,Saint Louis,MO,St. Louis city,63115,US,City of St Louis
"5032 AUBERT, St. Louis, MO",38.686487,-90.242789,0.6,rooftop,5032,Aubert Ave,Saint Louis,MO,St. Louis city,63115,US,City of St Louis
"3711 ALDINE, St. Louis, MO",38.650199,-90.227516,0.6,rooftop,3711,Aldine Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"3711 ALDINE, St. Louis, MO",38.650199,-90.227516,0.6,rooftop,3711,Aldine Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4800 MAFFITT, St. Louis, MO",38.667552,-90.251447,0.6,rooftop,4800,Maffitt Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"2206 22ND, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3615 CHEVROLET, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"101 BROADWAY, St. Louis, MO",38.626736,-90.190124,0.9,rooftop,101,N Broadway,Saint Louis,MO,St. Louis city,63102,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"1911 LOCUST, St. Louis, MO",38.633149,-90.207527,0.6,rooftop,1911,Locust St,Saint Louis,MO,St. Louis city,63103,US,City of St Louis
"1911 LOCUST, St. Louis, MO",38.633149,-90.207527,0.6,rooftop,1911,Locust St,Saint Louis,MO,St. Louis city,63103,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"140 LAFAYETTE, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3532 CORA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5467 MAPLE, St. Louis, MO",38.660365,-90.277276,0.6,rooftop,5467,Maple Ave,Saint Louis,MO,St. Louis city,63112,US,City of St Louis
"5800 CORA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"2810 9TH, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3401 GOODFELLOW, St. Louis, MO",38.683827,-90.273422,0.6,rooftop,3401,Goodfellow Blvd,Saint Louis,MO,St. Louis city,63120,US,City of St Louis
"400 KINGSHIGHWAY, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3601 GRAVOIS, St. Louis, MO",38.493506,-90.308168,1,range_interpolation,3601,Gravois Rd,Saint Louis,MO,St. Louis County,63129,US,TIGER/LineÂ® dataset from the US Census Bureau
"4229 GARFIELD, St. Louis, MO",38.65678,-90.23791,0.8,rooftop,4229,Garfield Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"6212 RADOM, St. Louis, MO",38.570761,-90.273879,0.6,rooftop,6212,Radom Ave,Saint Louis,MO,St. Louis city,63116,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"220 TUCKER, St. Louis, MO",38.625384,-90.198423,0.5,rooftop,220,S Tucker Blvd,Saint Louis,MO,St. Louis city,63102,US,City of St Louis
"430 15TH, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"8337 BROADWAY, St. Louis, MO",38.71348,-90.230429,0.9,rooftop,8337,N Broadway,Saint Louis,MO,St. Louis city,63147,US,City of St Louis
"2810 9TH, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"1514 HAMPTON, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"2858 EUCLID, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3846 GRAND, St. Louis, MO",38.587332,-90.243855,0.5,rooftop,3846,S Grand Blvd,Saint Louis,MO,St. Louis city,63118,US,City of St Louis
"2933 JAMES COOL PAPA BELL, St. Louis, MO",38.643174,-90.218898,1,rooftop,2933,James Cool Papa Bell Ave,Saint Louis,MO,St. Louis city,63106,US,City of St Louis
"1250 3RD, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"711 EUCLID, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5942 COTE BRILLIANTE, St. Louis, MO",38.675753,-90.283026,1,rooftop,5942,Cote Brilliante Ave,Saint Louis,MO,St. Louis city,63112,US,City of St Louis
"7869 RIO TINTO, St. Louis, MO",38.551577,-90.269152,1,rooftop,7869,Rio Tinto Pl,Saint Louis,MO,St. Louis city,63111,US,City of St Louis
"4322 WILCOX, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5901 THEKLA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"  GARAGE, St. Louis, MO",38.56785,-90.399092,1,street_center,,Carriage,Saint Louis,MO,St. Louis County,63122,US,TIGER/LineÂ® dataset from the US Census Bureau
"5302 COMPTON, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3834 COTE BRILLIANTE, St. Louis, MO",38.651485,-90.230321,1,rooftop,3834,Cote Brilliante Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4155 SHAW, St. Louis, MO",38.616675,-90.252565,0.6,rooftop,4155,Shaw Ave,Saint Louis,MO,St. Louis city,63110,US,City of St Louis
"4630 LINDELL, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"1301 WASHINGTON, St. Louis, MO",38.632421,-90.198483,0.6,rooftop,1301,Washington Ave,Saint Louis,MO,St. Louis city,63103,US,City of St Louis
"800 WASHINGTON, St. Louis, MO",38.630536,-90.193023,0.6,rooftop,800,Washington Ave,Saint Louis,MO,St. Louis city,63101,US,City of St Louis
"1320 BROADWAY, St. Louis, MO",38.637514,-90.185449,0.9,rooftop,1320,N Broadway,Saint Louis,MO,St. Louis city,63102,US,City of St Louis
"3903 C D BANKS, St. Louis, MO",38.646804,-90.236068,1,rooftop,3903,C D Banks Ave,Saint Louis,MO,St. Louis city,63113,US,City of St Louis
"4255 HAMPTON, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4255 HAMPTON, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"930 HOLLY HILLS, St. Louis, MO",38.562764,-90.26581,0.6,rooftop,930,Holly Hills Ave,Saint Louis,MO,St. Louis city,63116,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5956 ERA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"7017 BANCROFT, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5500 BROADWAY, St. Louis, MO",38.562057,-90.241005,0.9,rooftop,5500,S Broadway,Saint Louis,MO,St. Louis city,63111,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"4101 LACLEDE, St. Louis, MO",38.637596,-90.246949,0.6,rooftop,4101,Laclede Ave,Saint Louis,MO,St. Louis city,63108,US,City of St Louis
"4450 GRAVOIS, St. Louis, MO",38.585901,-90.261382,1,range_interpolation,4450,Gravois Rd,Saint Louis,MO,St. Louis city,63116,US,TIGER/LineÂ® dataset from the US Census Bureau
"8769 ORIOLE, St. Louis, MO",38.717872,-90.239034,0.6,rooftop,8769,Oriole Ave,Saint Louis,MO,St. Louis city,63147,US,City of St Louis
"   , St. Louis, MO",38.631501,-90.19231,1,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"5096 MINERVA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"3021 MINNESOTA, St. Louis, MO",38.631501,-90.19231,0.33,place,,,Saint Louis,MO,St. Louis city,63101,US,TIGER/LineÂ® dataset from the US Census Bureau
"212 BOWEN, St. Louis, MO",38.558369,-90.247903,1,rooftop,212,Bowen St,Saint Louis,MO,St. Louis city,63111,US,City of St Louis
